Season,Team,Bat_Player,Bat_Mat,Bat_Inns,Bat_NO,Bat_Runs,Bat_HS,Bat_Ave,Bat_BF,Bat_SR,Bat_100,Bat_50,Bat_0,Bat_4s,Bat_6s,Bat_,Bowl_Player,Bowl_Mat,Bowl_Inns,Bowl_Overs,Bowl_Mdns,Bowl_Runs,Bowl_Wkts,Bowl_BBI,Bowl_Ave,Bowl_Econ,Bowl_SR,Bowl_4,Bowl_5,Bowl_
2013,Chennai Super Kings,RJ Peterson,1,1,0,13,13,13.00,14,92.85,0,0,0,1,0,,CH Morris,1,1,4.0,0,35,2,2/35,17.50,8.75,12.0,0,0,
2013,Chennai Super Kings,D Wiese,4,2,2,10,7*,-,10,100.00,0,0,0,0,0,,KJ Abbott,1,1,4.0,0,41,1,1/41,41.00,10.25,24.0,0,0,
2013,Chennai Super Kings,M Morkel,5,1,1,8,8*,-,5,160.00,0,0,0,2,0,,H Davids,6,2,2.0,0,13,1,1/6,13.00,6.50,12.0,0,0,
2013,Chennai Super Kings,KJ Abbott,1,1,0,2,2,2.00,2,100.00,0,0,0,0,0,,AM Phangiso,1,1,3.0,0,33,1,1/33,33.00,11.00,18.0,0,0,
2013,Chennai Super Kings,DW Steyn,4,1,0,1,1,1.00,3,33.33,0,0,0,0,0,,JL Ontong,1,1,2.0,0,32,0,-,-,16.00,-,0,0,
2013,Chennai Super Kings,F Behardien,1,1,0,0,0,0.00,1,0.00,0,0,1,0,0,,RJ Peterson,1,1,2.0,0,26,0,-,-,13.00,-,0,0,
2013,Chennai Super Kings,CH Morris,1,1,0,0,0,0.00,1,0.00,0,0,1,0,0,,HM Amla,4,-,-,-,-,-,-,-,-,-,-,-,
2013,Chennai Super Kings,JL Ontong,1,1,0,0,0,0.00,1,0.00,0,0,1,0,0,,F Behardien,1,-,-,-,-,-,-,-,-,-,-,-,
2013,Chennai Super Kings,LL Tsotsobe,7,1,1,0,0*,-,1,0.00,0,0,0,0,0,,Q de Kock,7,-,-,-,-,-,-,-,-,-,-,-,
2013,Chennai Super Kings,Imran Tahir,6,-,-,-,-,-,-,-,-,-,-,-,-,,AB de Villiers,7,-,-,-,-,-,-,-,-,-,-,-,
2013,Chennai Super Kings,R McLaren,2,-,-,-,-,-,-,-,-,-,-,-,-,,F du Plessis,8,-,-,-,-,-,-,-,-,-,-,-,
2013,Chennai Super Kings,AM Phangiso,1,-,-,-,-,-,-,-,-,-,-,-,-,,DA Miller,8,-,-,-,-,-,-,-,-,-,-,-,
2013,Mumbai Indians,Yuvraj Singh,1,1,1,77,77*,-,35,220.00,0,1,0,8,5,,B Kumar,1,1,4.0,0,35,3,3/35,11.66,8.75,8.0,0,0,
2013,Mumbai Indians,S Dhawan,1,1,0,32,32,32.00,19,168.42,0,0,0,5,0,,R Vinay Kumar,1,1,4.0,0,26,3,3/26,8.66,6.50,8.0,0,0,
2013,Mumbai Indians,V Kohli,1,1,0,29,29,29.00,22,131.81,0,0,0,2,1,,RA Jadeja,1,1,4.0,0,23,1,1/23,23.00,5.75,24.0,0,0,
2013,Mumbai Indians,MS Dhoni,1,1,1,24,24*,-,21,114.28,0,0,0,2,0,,R Ashwin,1,1,2.0,0,41,0,-,-,20.50,-,0,0,
2013,Mumbai Indians,SK Raina,1,1,0,19,19,19.00,13,146.15,0,0,0,2,1,,V Kohli,1,1,2.0,0,24,0,-,-,12.00,-,0,0,
2013,Mumbai Indians,RG Sharma,1,1,0,8,8,8.00,8,100.00,0,0,0,0,1,,I Sharma,1,1,4.0,0,52,0,-,-,13.00,-,0,0,
2013,Mumbai Indians,R Ashwin,1,-,-,-,-,-,-,-,-,-,-,-,-,,S Dhawan,1,-,-,-,-,-,-,-,-,-,-,-,
2013,Mumbai Indians,RA Jadeja,1,-,-,-,-,-,-,-,-,-,-,-,-,,MS Dhoni,1,-,-,-,-,-,-,-,-,-,-,-,
2013,Mumbai Indians,B Kumar,1,-,-,-,-,-,-,-,-,-,-,-,-,,SK Raina,1,-,-,-,-,-,-,-,-,-,-,-,
2013,Mumbai Indians,I Sharma,1,-,-,-,-,-,-,-,-,-,-,-,-,,RG Sharma,1,-,-,-,-,-,-,-,-,-,-,-,
2013,Mumbai Indians,R Vinay Kumar,1,-,-,-,-,-,-,-,-,-,-,-,-,,Yuvraj Singh,1,-,-,-,-,-,-,-,-,-,-,-,
2013,Rajasthan Royals,MDKJ Perera,9,9,0,301,84,33.44,235,128.08,0,3,0,26,12,,SMSM Senanayake,6,6,23.0,0,122,10,3/14,12.20,5.30,13.8,0,0,
2013,Rajasthan Royals,TM Dilshan,7,7,2,219,74*,43.80,191,114.65,0,2,0,26,3,,KMDN Kulasekara,7,7,25.3,0,182,8,2/22,22.75,7.13,19.1,0,0,
2013,Rajasthan Royals,KC Sangakkara,5,5,3,183,59*,91.50,148,123.64,0,1,0,19,2,,SL Malinga,8,8,31.0,0,218,8,3/26,27.25,7.03,23.2,0,0,
2013,Rajasthan Royals,AD Mathews,9,6,2,134,50,33.50,108,124.07,0,1,0,11,2,,NLTC Perera,9,8,19.0,0,176,8,2/25,22.00,9.26,14.2,0,0,
2013,Rajasthan Royals,NLTC Perera,9,7,6,125,35*,125.00,70,178.57,0,0,1,10,7,,BAW Mendis,7,7,26.0,0,202,5,1/20,40.40,7.76,31.2,0,0,
2013,Rajasthan Royals,DPMD Jayawardene,5,5,1,111,61*,27.75,80,138.75,0,1,0,14,2,,AD Mathews,9,8,22.0,0,182,4,2/37,45.50,8.27,33.0,0,0,
2013,Rajasthan Royals,HDRL Thirimanne,7,5,1,71,23*,17.75,65,109.23,0,0,0,4,1,,S Prasanna,1,1,3.0,0,45,2,2/45,22.50,15.00,9.0,0,0,
2013,Rajasthan Royals,LD Chandimal,9,7,0,65,22,9.28,84,77.38,0,0,0,7,0,,RAS Lakmal,1,1,4.0,0,29,1,1/29,29.00,7.25,24.0,0,0,
2013,Rajasthan Royals,BMAJ Mendis,4,3,0,62,37,20.66,42,147.61,0,0,1,5,3,,RLB Rambukwella,1,1,4.0,0,19,1,1/19,19.00,4.75,24.0,0,0,
2013,Rajasthan Royals,S Prasanna,1,1,0,21,21,21.00,8,262.50,0,0,0,2,2,,A Dananjaya,1,1,1.0,0,12,0,-,-,12.00,-,0,0,
2013,Rajasthan Royals,KMDN Kulasekara,7,1,0,10,10,10.00,9,111.11,0,0,0,0,1,,TM Dilshan,7,5,9.0,0,66,0,-,-,7.33,-,0,0,
2013,Rajasthan Royals,EMDY Munaweera,1,1,0,5,5,5.00,5,100.00,0,0,0,1,0,,RMS Eranga,1,1,4.0,0,37,0,-,-,9.25,-,0,0,
2013,Rajasthan Royals,SMSM Senanayake,6,2,1,1,1*,1.00,5,20.00,0,0,1,0,0,,BMAJ Mendis,4,1,1.0,0,6,0,-,-,6.00,-,0,0,
2013,Rajasthan Royals,SL Malinga,8,1,0,0,0,0.00,2,0.00,0,0,1,0,0,,AK Perera,1,1,1.0,0,17,0,-,-,17.00,-,0,0,
2013,Rajasthan Royals,BAW Mendis,7,1,1,0,0*,-,0,-,0,0,0,0,0,,LD Chandimal,9,-,-,-,-,-,-,-,-,-,-,-,
2013,Rajasthan Royals,A Dananjaya,1,-,-,-,-,-,-,-,-,-,-,-,-,,DPMD Jayawardene,5,-,-,-,-,-,-,-,-,-,-,-,
2013,Rajasthan Royals,RMS Eranga,1,-,-,-,-,-,-,-,-,-,-,-,-,,EMDY Munaweera,1,-,-,-,-,-,-,-,-,-,-,-,
2013,Rajasthan Royals,RAS Lakmal,1,-,-,-,-,-,-,-,-,-,-,-,-,,MDKJ Perera,9,-,-,-,-,-,-,-,-,-,-,-,
2013,Rajasthan Royals,AK Perera,1,-,-,-,-,-,-,-,-,-,-,-,-,,KC Sangakkara,5,-,-,-,-,-,-,-,-,-,-,-,
2013,Rajasthan Royals,RLB Rambukwella,1,-,-,-,-,-,-,-,-,-,-,-,-,,HDRL Thirimanne,7,-,-,-,-,-,-,-,-,-,-,-,
2014,Chennai Super Kings,JP Duminy,11,10,3,263,86*,37.57,225,116.88,0,1,0,19,9,,Imran Tahir,8,8,30.0,0,201,15,4/21,13.40,6.70,12.0,1,0,
2014,Chennai Super Kings,Q de Kock,11,11,1,243,48,24.30,198,122.72,0,0,2,20,10,,WD Parnell,8,8,26.2,1,228,9,3/31,25.33,8.65,17.5,0,0,
2014,Chennai Super Kings,HM Amla,7,7,0,191,56,27.28,153,124.83,0,1,0,22,3,,DW Steyn,5,5,19.1,0,153,9,4/17,17.00,7.98,12.7,1,0,
2014,Chennai Super Kings,RR Rossouw,4,4,0,141,78,35.25,91,154.94,0,1,0,14,6,,KJ Abbott,5,5,14.5,0,85,7,3/21,12.14,5.73,12.7,0,0,
2014,Chennai Super Kings,AB de Villiers,6,6,1,140,69*,28.00,89,157.30,0,1,0,15,4,,BE Hendricks,5,5,16.4,0,149,5,2/31,29.80,8.94,20.0,0,0,
2014,Chennai Super Kings,DA Miller,11,10,3,140,34*,20.00,127,110.23,0,0,1,11,2,,RJ Peterson,2,2,8.0,0,64,4,3/28,16.00,8.00,12.0,0,0,
2014,Chennai Super Kings,F du Plessis,5,5,1,127,58,31.75,82,154.87,0,1,0,13,5,,JP Duminy,11,9,17.0,0,151,3,2/5,50.33,8.88,34.0,0,0,
2014,Chennai Super Kings,RR Hendricks,4,4,0,89,49,22.25,90,98.88,0,0,1,9,1,,D Wiese,1,1,4.0,0,21,3,3/21,7.00,5.25,8.0,0,0,
2014,Chennai Super Kings,WD Parnell,8,3,2,54,35,54.00,35,154.28,0,0,0,3,4,,R McLaren,3,3,7.0,0,70,2,1/27,35.00,10.00,21.0,0,0,
2014,Chennai Super Kings,JA Morkel,7,5,0,51,18,10.20,37,137.83,0,0,0,0,5,,M Morkel,2,2,7.0,0,81,2,2/31,40.50,11.57,21.0,0,0,
2014,Chennai Super Kings,R McLaren,3,2,0,27,26,13.50,21,128.57,0,0,0,1,2,,K Rabada,3,3,10.0,0,98,2,1/25,49.00,9.80,30.0,0,0,
2014,Chennai Super Kings,F Behardien,7,4,0,21,10,5.25,27,77.77,0,0,0,0,1,,M de Lange,1,1,4.0,0,34,1,1/34,34.00,8.50,24.0,0,0,
2014,Chennai Super Kings,Imran Tahir,8,2,2,17,9*,-,11,154.54,0,0,0,1,1,,JA Morkel,7,6,12.0,0,118,1,1/13,118.00,9.83,72.0,0,0,
2014,Chennai Super Kings,BE Hendricks,5,2,1,15,12*,15.00,15,100.00,0,0,0,0,1,,LL Tsotsobe,5,5,15.0,0,146,1,1/46,146.00,9.73,90.0,0,0,
2014,Chennai Super Kings,RJ Peterson,2,2,1,12,8,12.00,13,92.30,0,0,0,1,0,,F Behardien,7,1,1.0,0,10,0,-,-,10.00,-,0,0,
2014,Chennai Super Kings,DW Steyn,5,3,1,6,5,3.00,7,85.71,0,0,1,1,0,,HM Amla,7,-,-,-,-,-,-,-,-,-,-,-,
2014,Chennai Super Kings,KJ Abbott,5,2,2,4,2*,-,7,57.14,0,0,0,0,0,,Q de Kock,11,-,-,-,-,-,-,-,-,-,-,-,
2014,Chennai Super Kings,LL Tsotsobe,5,1,1,1,1*,-,2,50.00,0,0,0,0,0,,AB de Villiers,6,-,-,-,-,-,-,-,-,-,-,-,
2014,Chennai Super Kings,M Morkel,2,1,1,0,0*,-,0,-,0,0,0,0,0,,F du Plessis,5,-,-,-,-,-,-,-,-,-,-,-,
2014,Chennai Super Kings,K Rabada,3,1,0,0,0,0.00,1,0.00,0,0,1,0,0,,RR Hendricks,4,-,-,-,-,-,-,-,-,-,-,-,
2014,Chennai Super Kings,D Wiese,1,1,0,0,0,0.00,1,0.00,0,0,1,0,0,,DA Miller,11,-,-,-,-,-,-,-,-,-,-,-,
2014,Chennai Super Kings,M de Lange,1,-,-,-,-,-,-,-,-,-,-,-,-,,RR Rossouw,4,-,-,-,-,-,-,-,-,-,-,-,
2014,Mumbai Indians,V Kohli,7,7,3,385,77,96.25,288,133.68,0,5,0,33,11,,R Ashwin,7,7,27.1,0,161,11,4/11,14.63,5.92,14.8,1,0,
2014,Mumbai Indians,RG Sharma,6,6,1,200,62*,40.00,162,123.45,0,2,0,19,6,,A Mishra,6,6,22.0,1,147,10,3/26,14.70,6.68,13.2,0,0,
2014,Mumbai Indians,Yuvraj Singh,6,5,0,100,60,20.00,102,98.03,0,1,0,8,4,,RA Jadeja,7,7,23.0,0,175,6,3/48,29.16,7.60,23.0,0,0,
2014,Mumbai Indians,SK Raina,7,5,2,88,35*,29.33,69,127.53,0,0,0,8,3,,Mohammed Shami,4,4,14.0,0,125,5,3/38,25.00,8.92,16.8,0,0,
2014,Mumbai Indians,MS Dhoni,7,5,4,77,27*,77.00,58,132.75,0,0,0,4,4,,B Kumar,6,6,19.0,0,103,4,1/7,25.75,5.42,28.5,0,0,
2014,Mumbai Indians,S Dhawan,4,4,0,64,33,16.00,65,98.46,0,0,1,7,2,,MM Sharma,4,4,11.0,0,102,3,1/11,34.00,9.27,22.0,0,0,
2014,Mumbai Indians,AM Rahane,4,4,0,62,32,15.50,58,106.89,0,0,0,4,2,,SK Raina,7,5,13.0,0,94,1,1/24,94.00,7.23,78.0,0,0,
2014,Mumbai Indians,RA Jadeja,7,2,0,10,7,5.00,7,142.85,0,0,0,1,0,,KV Sharma,1,1,4.0,0,28,1,1/28,28.00,7.00,24.0,0,0,
2014,Mumbai Indians,AT Rayudu,1,1,1,3,3*,-,5,60.00,0,0,0,0,0,,Yuvraj Singh,6,1,1.0,0,13,0,-,-,13.00,-,0,0,
2014,Mumbai Indians,R Ashwin,7,1,1,2,2*,-,3,66.66,0,0,0,0,0,,S Dhawan,4,-,-,-,-,-,-,-,-,-,-,-,
2014,Mumbai Indians,B Kumar,6,1,1,0,0*,-,1,0.00,0,0,0,0,0,,MS Dhoni,7,-,-,-,-,-,-,-,-,-,-,-,
2014,Mumbai Indians,A Mishra,6,-,-,-,-,-,-,-,-,-,-,-,-,,V Kohli,7,-,-,-,-,-,-,-,-,-,-,-,
2014,Mumbai Indians,Mohammed Shami,4,-,-,-,-,-,-,-,-,-,-,-,-,,AM Rahane,4,-,-,-,-,-,-,-,-,-,-,-,
2014,Mumbai Indians,KV Sharma,1,-,-,-,-,-,-,-,-,-,-,-,-,,AT Rayudu,1,-,-,-,-,-,-,-,-,-,-,-,
2014,Mumbai Indians,MM Sharma,4,-,-,-,-,-,-,-,-,-,-,-,-,,RG Sharma,6,-,-,-,-,-,-,-,-,-,-,-,
2014,Rajasthan Royals,TM Dilshan,10,10,2,222,73*,27.75,174,127.58,0,2,2,32,3,,SL Malinga,10,10,33.5,0,212,14,3/20,15.14,6.26,14.5,0,0,
2014,Rajasthan Royals,MDKJ Perera,9,9,0,220,64,24.44,155,141.93,0,2,0,23,10,,KMDN Kulasekara,9,9,30.5,3,221,13,4/32,17.00,7.16,14.2,1,0,
2014,Rajasthan Royals,NLTC Perera,9,7,4,173,49,57.66,109,158.71,0,0,0,16,6,,BAW Mendis,6,6,22.3,0,182,7,3/12,26.00,8.08,19.2,0,0,
2014,Rajasthan Royals,DPMD Jayawardene,6,6,1,158,89,31.60,126,125.39,0,1,1,20,3,,HMRKB Herath,3,3,11.3,2,53,6,5/3,8.83,4.60,11.5,0,1,
2014,Rajasthan Royals,AD Mathews,9,7,1,126,43,21.00,97,129.89,0,0,0,6,5,,AD Mathews,9,8,22.2,0,139,6,3/16,23.16,6.22,22.3,0,0,
2014,Rajasthan Royals,KC Sangakkara,8,7,1,119,52*,19.83,115,103.47,0,1,1,10,2,,SMSM Senanayake,10,9,30.0,0,169,6,2/3,28.16,5.63,30.0,0,0,
2014,Rajasthan Royals,HDRL Thirimanne,5,4,0,111,44,27.75,96,115.62,0,0,0,10,3,,NLTC Perera,9,5,14.0,0,111,5,2/13,22.20,7.92,16.8,0,0,
2014,Rajasthan Royals,KDK Vithanage,2,2,1,90,52*,90.00,50,180.00,0,1,0,11,5,,RAS Lakmal,2,2,8.0,0,76,2,1/32,38.00,9.50,24.0,0,0,
2014,Rajasthan Royals,KMDN Kulasekara,9,5,2,49,31,16.33,34,144.11,0,0,1,3,2,,TM Dilshan,10,2,3.0,0,29,1,1/23,29.00,9.66,18.0,0,0,
2014,Rajasthan Royals,LD Chandimal,7,4,0,40,18,10.00,37,108.10,0,0,0,3,2,,S Prasanna,3,2,3.0,0,21,1,1/15,21.00,7.00,18.0,0,0,
2014,Rajasthan Royals,SMSM Senanayake,10,4,3,30,17,30.00,21,142.85,0,0,0,2,1,,LD Chandimal,7,-,-,-,-,-,-,-,-,-,-,-,
2014,Rajasthan Royals,S Prasanna,3,2,1,10,6*,10.00,9,111.11,0,0,0,0,0,,DPMD Jayawardene,6,-,-,-,-,-,-,-,-,-,-,-,
2014,Rajasthan Royals,AK Perera,1,1,0,4,4,4.00,8,50.00,0,0,0,0,0,,AK Perera,1,-,-,-,-,-,-,-,-,-,-,-,
2014,Rajasthan Royals,HMRKB Herath,3,1,1,1,1*,-,1,100.00,0,0,0,0,0,,MDKJ Perera,9,-,-,-,-,-,-,-,-,-,-,-,
2014,Rajasthan Royals,SL Malinga,10,1,0,0,0,0.00,1,0.00,0,0,1,0,0,,SMA Priyanjan,1,-,-,-,-,-,-,-,-,-,-,-,
2014,Rajasthan Royals,RAS Lakmal,2,-,-,-,-,-,-,-,-,-,-,-,-,,KC Sangakkara,8,-,-,-,-,-,-,-,-,-,-,-,
2014,Rajasthan Royals,BAW Mendis,6,-,-,-,-,-,-,-,-,-,-,-,-,,HDRL Thirimanne,5,-,-,-,-,-,-,-,-,-,-,-,
2014,Rajasthan Royals,SMA Priyanjan,1,-,-,-,-,-,-,-,-,-,-,-,-,,KDK Vithanage,2,-,-,-,-,-,-,-,-,-,-,-,
2015,Chennai Super Kings,F du Plessis,6,6,1,272,119,54.40,173,157.22,1,1,0,27,8,,D Wiese,7,7,23.2,0,165,14,5/23,11.78,7.07,10.0,0,1,
2015,Chennai Super Kings,RR Rossouw,7,7,3,180,51*,45.00,120,150.00,0,1,1,16,8,,AM Phangiso,6,6,23.0,0,176,9,3/30,19.55,7.65,15.3,0,0,
2015,Chennai Super Kings,AB de Villiers,6,6,0,160,51,26.66,123,130.08,0,1,0,22,2,,K Rabada,6,6,23.0,0,175,8,3/30,21.87,7.60,17.2,0,0,
2015,Chennai Super Kings,MN van Wyk,5,5,1,157,114*,39.25,114,137.71,1,0,0,14,9,,KJ Abbott,9,9,31.2,0,263,7,3/20,37.57,8.39,26.8,0,0,
2015,Chennai Super Kings,DA Miller,8,7,3,143,47,35.75,109,131.19,0,0,0,9,6,,WD Parnell,4,4,12.5,0,113,6,2/33,18.83,8.80,12.8,0,0,
2015,Chennai Super Kings,JP Duminy,5,5,3,129,68*,64.50,101,127.72,0,1,0,6,8,,Imran Tahir,4,4,15.0,0,116,5,3/28,23.20,7.73,18.0,0,0,
2015,Chennai Super Kings,F Behardien,7,6,4,109,36,54.50,94,115.95,0,0,0,8,3,,E Leie,2,2,6.0,0,48,4,3/16,12.00,8.00,9.0,0,0,
2015,Chennai Super Kings,HM Amla,4,4,0,100,48,25.00,81,123.45,0,0,0,11,1,,M de Lange,3,3,11.2,0,115,3,2/26,38.33,10.14,22.6,0,0,
2015,Chennai Super Kings,Q de Kock,2,2,0,56,44,28.00,39,143.58,0,0,0,4,3,,JA Morkel,1,1,4.0,0,12,3,3/12,4.00,3.00,8.0,0,0,
2015,Chennai Super Kings,RR Hendricks,2,2,0,54,42,27.00,44,122.72,0,0,0,6,1,,CH Morris,2,2,6.2,0,62,3,2/16,20.66,9.78,12.6,0,0,
2015,Chennai Super Kings,D Wiese,7,3,0,29,21,9.66,22,131.81,0,0,0,2,1,,JP Duminy,5,4,10.0,0,51,2,2/11,25.50,5.10,30.0,0,0,
2015,Chennai Super Kings,JL Ontong,2,1,0,19,19,19.00,12,158.33,0,0,0,2,1,,F Behardien,7,2,2.0,0,12,1,1/4,12.00,6.00,12.0,0,0,
2015,Chennai Super Kings,KJ Abbott,9,2,1,11,9*,11.00,10,110.00,0,0,0,1,0,,M Morkel,1,1,4.0,0,37,0,-,-,9.25,-,0,0,
2015,Chennai Super Kings,K Rabada,6,1,1,5,5*,-,6,83.33,0,0,0,0,0,,JL Ontong,2,1,1.0,0,17,0,-,-,17.00,-,0,0,
2015,Chennai Super Kings,AM Phangiso,6,1,0,2,2,2.00,5,40.00,0,0,0,0,0,,HM Amla,4,-,-,-,-,-,-,-,-,-,-,-,
2015,Chennai Super Kings,M de Lange,3,-,-,-,-,-,-,-,-,-,-,-,-,,Q de Kock,2,-,-,-,-,-,-,-,-,-,-,-,
2015,Chennai Super Kings,Imran Tahir,4,-,-,-,-,-,-,-,-,-,-,-,-,,AB de Villiers,6,-,-,-,-,-,-,-,-,-,-,-,
2015,Chennai Super Kings,E Leie,2,-,-,-,-,-,-,-,-,-,-,-,-,,F du Plessis,6,-,-,-,-,-,-,-,-,-,-,-,
2015,Chennai Super Kings,JA Morkel,1,-,-,-,-,-,-,-,-,-,-,-,-,,RR Hendricks,2,-,-,-,-,-,-,-,-,-,-,-,
2015,Chennai Super Kings,M Morkel,1,-,-,-,-,-,-,-,-,-,-,-,-,,DA Miller,8,-,-,-,-,-,-,-,-,-,-,-,
2015,Chennai Super Kings,CH Morris,2,-,-,-,-,-,-,-,-,-,-,-,-,,RR Rossouw,7,-,-,-,-,-,-,-,-,-,-,-,
2015,Chennai Super Kings,WD Parnell,4,-,-,-,-,-,-,-,-,-,-,-,-,,MN van Wyk,5,-,-,-,-,-,-,-,-,-,-,-,
2015,Mumbai Indians,RG Sharma,2,2,0,128,106,64.00,90,142.22,1,0,0,14,5,,AR Patel,4,4,15.0,0,102,5,3/17,20.40,6.80,18.0,0,0,
2015,Mumbai Indians,RV Uthappa,2,2,1,81,42,81.00,60,135.00,0,0,0,11,0,,R Ashwin,2,2,8.0,0,50,4,3/24,12.50,6.25,12.0,0,0,
2015,Mumbai Indians,M Vijay,2,2,0,47,34,23.50,30,156.66,0,0,0,5,2,,MM Sharma,4,4,12.0,0,83,3,2/28,27.66,6.91,24.0,0,0,
2015,Mumbai Indians,V Kohli,2,2,0,44,43,22.00,28,157.14,0,0,0,1,3,,Harbhajan Singh,2,2,8.0,0,49,2,2/29,24.50,6.12,24.0,0,0,
2015,Mumbai Indians,AM Rahane,2,2,0,37,33,18.50,35,105.71,0,0,0,3,0,,B Kumar,4,4,14.0,0,101,2,2/26,50.50,7.21,42.0,0,0,
2015,Mumbai Indians,SK Raina,2,2,0,36,22,18.00,32,112.50,0,0,0,3,2,,S Aravind,1,1,3.4,0,44,1,1/44,44.00,12.00,22.0,0,0,
2015,Mumbai Indians,STR Binny,2,2,0,35,24,17.50,29,120.68,0,0,0,2,1,,STR Binny,2,2,4.0,0,22,1,1/14,22.00,5.50,24.0,0,0,
2015,Mumbai Indians,MS Dhoni,2,2,1,25,20*,25.00,20,125.00,0,0,0,2,1,,Sandeep Sharma,2,2,7.0,0,73,1,1/39,73.00,10.42,42.0,0,0,
2015,Mumbai Indians,AR Patel,4,3,1,24,13,12.00,30,80.00,0,0,0,1,0,,SK Raina,2,1,3.1,0,12,0,-,-,3.78,-,0,0,
2015,Mumbai Indians,MK Pandey,2,2,0,19,19,9.50,22,86.36,0,0,1,1,1,,M Vijay,2,1,2.0,0,9,0,-,-,4.50,-,0,0,
2015,Mumbai Indians,SV Samson,1,1,0,19,19,19.00,24,79.16,0,0,0,1,0,,S Dhawan,2,-,-,-,-,-,-,-,-,-,-,-,
2015,Mumbai Indians,S Dhawan,2,2,0,14,11,7.00,16,87.50,0,0,0,2,0,,MS Dhoni,2,-,-,-,-,-,-,-,-,-,-,-,
2015,Mumbai Indians,KM Jadhav,2,2,0,14,9,7.00,13,107.69,0,0,0,1,0,,KM Jadhav,2,-,-,-,-,-,-,-,-,-,-,-,
2015,Mumbai Indians,R Ashwin,2,1,0,11,11,11.00,15,73.33,0,0,0,1,0,,V Kohli,2,-,-,-,-,-,-,-,-,-,-,-,
2015,Mumbai Indians,B Kumar,4,2,0,9,9,4.50,8,112.50,0,0,1,0,0,,MK Pandey,2,-,-,-,-,-,-,-,-,-,-,-,
2015,Mumbai Indians,Harbhajan Singh,2,2,1,8,8*,8.00,4,200.00,0,0,1,1,0,,AM Rahane,2,-,-,-,-,-,-,-,-,-,-,-,
2015,Mumbai Indians,MM Sharma,4,2,2,3,3*,-,7,42.85,0,0,0,0,0,,AT Rayudu,2,-,-,-,-,-,-,-,-,-,-,-,
2015,Mumbai Indians,Sandeep Sharma,2,1,1,1,1*,-,1,100.00,0,0,0,0,0,,SV Samson,1,-,-,-,-,-,-,-,-,-,-,-,
2015,Mumbai Indians,AT Rayudu,2,2,0,0,0,0.00,3,0.00,0,0,2,0,0,,RG Sharma,2,-,-,-,-,-,-,-,-,-,-,-,
2015,Mumbai Indians,S Aravind,1,-,-,-,-,-,-,-,-,-,-,-,-,,RV Uthappa,2,-,-,-,-,-,-,-,-,-,-,-,
2015,Rajasthan Royals,TM Dilshan,4,4,0,124,56,31.00,88,140.90,0,2,0,16,0,,SL Malinga,4,4,16.0,0,121,6,2/16,20.16,7.56,16.0,0,0,
2015,Rajasthan Royals,GSNFG Jayasuriya,3,3,0,106,40,35.33,86,123.25,0,0,0,8,5,,TAM Siriwardana,4,3,9.0,0,75,5,2/17,15.00,8.33,10.8,0,0,
2015,Rajasthan Royals,CK Kapugedera,4,3,2,81,48*,81.00,44,184.09,0,0,0,3,7,,SMSM Senanayake,2,2,7.0,0,84,4,4/46,21.00,12.00,10.5,1,0,
2015,Rajasthan Royals,MDKJ Perera,4,4,0,75,40,18.75,58,129.31,0,0,0,11,1,,B Fernando,2,2,7.2,0,71,3,2/33,23.66,9.68,14.6,0,0,
2015,Rajasthan Royals,TAM Siriwardana,4,3,0,73,35,24.33,48,152.08,0,0,0,5,4,,NLTC Perera,2,2,8.0,0,57,3,2/30,19.00,7.12,16.0,0,0,
2015,Rajasthan Royals,AD Mathews,3,3,1,65,37*,32.50,45,144.44,0,0,0,3,4,,PVD Chameera,2,2,6.0,0,66,2,1/30,33.00,11.00,18.0,0,0,
2015,Rajasthan Royals,DM de Silva,2,2,0,45,31,22.50,47,95.74,0,0,0,2,0,,GSNFG Jayasuriya,3,3,7.5,0,75,2,1/11,37.50,9.57,23.5,0,0,
2015,Rajasthan Royals,LD Chandimal,2,2,1,41,40*,41.00,21,195.23,0,0,0,4,2,,AD Mathews,3,1,4.0,0,33,1,1/33,33.00,8.25,24.0,0,0,
2015,Rajasthan Royals,B Fernando,2,1,1,8,8*,-,12,66.66,0,0,0,1,0,,KMDN Kulasekara,2,2,8.0,0,59,0,-,-,7.37,-,0,0,
2015,Rajasthan Royals,MD Shanaka,1,1,0,7,7,7.00,4,175.00,0,0,0,1,0,,JDF Vandersay,2,2,6.0,0,44,0,-,-,7.33,-,0,0,
2015,Rajasthan Royals,KMDN Kulasekara,2,1,0,4,4,4.00,6,66.66,0,0,0,0,0,,LD Chandimal,2,-,-,-,-,-,-,-,-,-,-,-,
2015,Rajasthan Royals,PVD Chameera,2,1,1,3,3*,-,4,75.00,0,0,0,0,0,,DM de Silva,2,-,-,-,-,-,-,-,-,-,-,-,
2015,Rajasthan Royals,NLTC Perera,2,2,0,3,2,1.50,7,42.85,0,0,0,0,0,,TM Dilshan,4,-,-,-,-,-,-,-,-,-,-,-,
2015,Rajasthan Royals,SMSM Senanayake,2,1,0,3,3,3.00,4,75.00,0,0,0,0,0,,CK Kapugedera,4,-,-,-,-,-,-,-,-,-,-,-,
2015,Rajasthan Royals,SL Malinga,4,1,0,2,2,2.00,4,50.00,0,0,0,0,0,,MDKJ Perera,4,-,-,-,-,-,-,-,-,-,-,-,
